file,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01054.wav,3.1191359,2.8318856,3.6310647,3.5948799,3.8010094,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00082.wav,3.9725363,3.5129735,4.398231,3.972809,4.1667094,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00027.wav,3.2424052,2.9000945,3.4225595,3.9844608,3.7442677,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03211.wav,3.4075425,2.9023893,4.295998,3.9164493,4.025934,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00392.wav,3.3097014,2.732979,3.8965704,3.9281523,3.8708043,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02916.wav,3.749426,3.2854385,4.5530095,4.1953716,4.032404,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03010.wav,3.789879,2.5089638,4.431556,4.356898,3.6851096,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03393.wav,3.9299119,2.4036357,4.4468126,4.237035,4.145483,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00252.wav,3.5788915,2.8548522,4.4345884,4.089874,4.0308356,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04646.wav,2.452865,2.2253509,2.9289706,2.9253163,2.9795928,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03060.wav,2.6052036,2.4310224,4.155033,4.00325,3.7329087,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01906.wav,3.12623,2.675728,3.5274413,3.7859797,3.4583108,NISQAv2
