file,mos_pred,model
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03899.wav,3.3272173404693604,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00914.wav,3.3257052898406982,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01054.wav,2.4849822521209717,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00082.wav,2.554081678390503,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00027.wav,2.5452346801757812,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03211.wav,3.0530991554260254,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00392.wav,2.524055004119873,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02916.wav,3.6128594875335693,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03010.wav,3.0594723224639893,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03393.wav,3.3138339519500732,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00252.wav,3.7463228702545166,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04646.wav,3.241394519805908,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03060.wav,4.027228355407715,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01906.wav,3.694920063018799,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04136.wav,3.0827219486236572,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02530.wav,3.0165927410125732,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03946.wav,3.193079710006714,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04155.wav,3.356269359588623,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01421.wav,2.4830524921417236,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04046.wav,2.550104856491089,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00628.wav,3.435084581375122,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02461.wav,3.15262770652771,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01143.wav,3.0509402751922607,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00193.wav,2.9637439250946045,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01680.wav,3.223020315170288,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04775.wav,2.516629457473755,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04853.wav,3.577840566635132,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00985.wav,3.319350481033325,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01303.wav,3.0134925842285156,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02915.wav,3.5052666664123535,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04423.wav,3.269516706466675,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03245.wav,2.258280038833618,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01662.wav,2.9186830520629883,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02143.wav,3.3572638034820557,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03746.wav,3.121626377105713,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01064.wav,3.086160659790039,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00333.wav,2.5330724716186523,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02255.wav,3.5957796573638916,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03627.wav,2.208376169204712,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00700.wav,3.6125969886779785,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03138.wav,2.714529037475586,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02033.wav,3.201857566833496,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03095.wav,2.658264398574829,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01468.wav,2.944276809692383,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02755.wav,2.30645751953125,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02847.wav,3.0000998973846436,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00065.wav,2.587083578109741,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04497.wav,4.372216701507568,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04034.wav,3.5092318058013916,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04991.wav,3.134347677230835,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04392.wav,3.6618475914001465,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02498.wav,3.1025192737579346,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01869.wav,3.7020463943481445,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00487.wav,3.2516491413116455,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01766.wav,2.6006247997283936,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02466.wav,3.3804662227630615,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04488.wav,3.3405144214630127,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02008.wav,3.484961986541748,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00954.wav,3.105231523513794,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00411.wav,3.9731271266937256,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03825.wav,3.6657464504241943,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01733.wav,3.056227445602417,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03502.wav,3.458746910095215,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00251.wav,3.814138174057007,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00616.wav,3.3968076705932617,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03917.wav,3.5849382877349854,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02430.wav,2.164807081222534,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02821.wav,3.1790175437927246,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01052.wav,3.37363862991333,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04771.wav,3.487901210784912,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04192.wav,2.8885090351104736,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01382.wav,3.2231109142303467,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03047.wav,2.5728414058685303,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03714.wav,2.988560914993286,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03239.wav,2.8411262035369873,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04502.wav,3.338183641433716,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01844.wav,2.540555715560913,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03078.wav,3.23362135887146,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01731.wav,3.243387460708618,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02745.wav,2.7337229251861572,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00269.wav,2.7572083473205566,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00090.wav,3.0936124324798584,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02301.wav,2.3950681686401367,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04531.wav,2.1766700744628906,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03377.wav,3.5138094425201416,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00593.wav,4.287357330322266,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03907.wav,3.1835033893585205,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01670.wav,3.3668782711029053,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02019.wav,3.9086430072784424,NISQA_TTS_v1
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01725.wav,2.771981954574585,NISQA_TTS_v1
